This is HeaderINFO  2012-07-05 09:31:54,559 24714ms StudyConfigViewModel   InitialData        - || {*} === InitialData ===
INFO  2012-07-05 13:14:40,002 7862309ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 13:14:40,002 7862309ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 13:14:40,002 7862309ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 13:14:40,002 7862309ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 13:14:47,565 7869872ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 13:14:47,565 7869872ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 13:14:47,565 7869872ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 13:14:47,565 7869872ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 13:14:49,752 7872060ms MainViewModel          SetLesson          - || == Current Item : 84/93
DEBUG 2012-07-05 13:14:50,299 7872606ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 13:14:50,299 7872606ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 13:15:05,299 7887607ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 13:15:05,299 7887607ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 13:15:05,299 7887607ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :15
DEBUG 2012-07-05 13:15:05,299 7887607ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 13:15:05,299 7887607ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 13:15:12,971 7895279ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 13:15:12,971 7895279ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 13:15:12,971 7895279ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 13:15:12,971 7895279ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 13:15:15,206 7897513ms MainViewModel          SetLesson          - || == Current Item : 85/93
DEBUG 2012-07-05 13:15:15,784 7898091ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 13:15:15,784 7898091ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 13:15:18,253 7900560ms MainViewModel          eEnterExecute>b__0 - ||{*} === Fancy Ballon Mouse Enter Command Executed === 
INFO  2012-07-05 13:15:18,456 7900763ms MainViewModel          nMouseLeaveExecute - ||{*} === Fancy Ballon Mouse Leave  Command Executed === 
INFO  2012-07-05 13:15:20,456 7902763ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 13:15:20,456 7902763ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 13:15:20,456 7902763ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :4
DEBUG 2012-07-05 13:15:20,456 7902763ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 13:15:20,456 7902763ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 13:15:43,456 7925764ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 13:15:43,456 7925764ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 13:15:43,456 7925764ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 13:15:43,456 7925764ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 13:15:45,566 7927873ms MainViewModel          SetLesson          - || == Current Item : 86/93
DEBUG 2012-07-05 13:15:46,113 7928420ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 13:15:46,113 7928420ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 13:16:01,113 7943420ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 13:16:01,113 7943420ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 13:16:01,113 7943420ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :15
DEBUG 2012-07-05 13:16:01,113 7943420ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 13:16:01,113 7943420ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 13:16:08,879 7951186ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 13:16:08,879 7951186ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 13:16:08,879 7951186ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 13:16:08,879 7951186ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 13:16:12,457 7954764ms MainViewModel          SetLesson          - || == Current Item : 87/93
DEBUG 2012-07-05 13:16:12,988 7955296ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 13:16:12,988 7955296ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 13:16:27,988 7970296ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 13:16:27,988 7970296ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 13:16:27,988 7970296ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 13:16:27,988 7970296ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 13:16:27,988 7970296ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 13:16:34,317 7976624ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 13:16:34,317 7976624ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 13:16:34,317 7976624ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 13:16:34,317 7976624ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 13:16:36,817 7979124ms MainViewModel          SetLesson          - || == Current Item : 88/93
DEBUG 2012-07-05 13:16:37,364 7979671ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 13:16:37,364 7979671ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 13:16:52,364 7994671ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 13:16:52,364 7994671ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 13:16:52,364 7994671ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :15
DEBUG 2012-07-05 13:16:52,364 7994671ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 13:16:52,364 7994671ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 13:17:00,130 8002437ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 13:17:00,130 8002437ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 13:17:00,130 8002437ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 13:17:00,130 8002437ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 13:17:02,239 8004547ms MainViewModel          SetLesson          - || == Current Item : 89/93
DEBUG 2012-07-05 13:17:02,786 8005093ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 13:17:02,786 8005093ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 13:17:17,786 8020094ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 13:17:17,786 8020094ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 13:17:17,786 8020094ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 13:17:17,786 8020094ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 13:17:17,786 8020094ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 13:17:25,552 8027859ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 13:17:25,552 8027859ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 13:17:25,552 8027859ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 13:17:25,552 8027859ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 13:17:27,912 8030219ms MainViewModel          SetLesson          - || == Current Item : 90/93
DEBUG 2012-07-05 13:17:28,474 8030781ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 13:17:28,474 8030781ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 13:17:43,474 8045782ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 13:17:43,474 8045782ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 13:17:43,474 8045782ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 13:17:43,474 8045782ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 13:17:43,474 8045782ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 13:17:50,974 8053282ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 13:17:50,974 8053282ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 13:17:50,974 8053282ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 13:17:50,974 8053282ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 13:17:53,303 8055610ms MainViewModel          SetLesson          - || == Current Item : 91/93
DEBUG 2012-07-05 13:17:53,849 8056157ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 13:17:53,849 8056157ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 13:17:54,865 8057173ms MainViewModel          eEnterExecute>b__0 - ||{*} === Fancy Ballon Mouse Enter Command Executed === 
INFO  2012-07-05 13:17:55,959 8058266ms MainViewModel          nMouseLeaveExecute - ||{*} === Fancy Ballon Mouse Leave  Command Executed === 
INFO  2012-07-05 13:17:59,959 8062266ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 13:17:59,959 8062266ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 13:17:59,959 8062266ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :6
DEBUG 2012-07-05 13:17:59,959 8062266ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 13:17:59,959 8062266ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 13:18:20,959 8083267ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 13:18:20,959 8083267ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 13:18:20,959 8083267ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 13:18:20,959 8083267ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 13:18:23,647 8085954ms MainViewModel          SetLesson          - || == Current Item : 92/93
DEBUG 2012-07-05 13:18:24,256 8086564ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 13:18:24,256 8086564ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 13:18:39,257 8101564ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 13:18:39,257 8101564ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 13:18:39,257 8101564ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 13:18:39,257 8101564ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 13:18:39,257 8101564ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 13:18:46,444 8108752ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 13:18:46,444 8108752ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 13:18:46,444 8108752ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 13:18:46,444 8108752ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 13:18:48,897 8111205ms MainViewModel          SetLesson          - || == Current Item : 0/93
DEBUG 2012-07-05 13:18:49,538 8111845ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 13:18:49,538 8111845ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 13:19:04,538 8126846ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 13:19:04,538 8126846ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 13:19:04,538 8126846ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 13:19:04,538 8126846ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 13:19:04,538 8126846ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 13:19:11,913 8134221ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 13:19:11,913 8134221ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 13:19:11,913 8134221ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 13:19:11,913 8134221ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 13:19:15,632 8137940ms MainViewModel          SetLesson          - || == Current Item : 1/93
DEBUG 2012-07-05 13:19:16,257 8138565ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 13:19:16,257 8138565ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 13:19:31,258 8153565ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 13:19:31,258 8153565ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 13:19:31,258 8153565ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 13:19:31,258 8153565ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 13:19:31,258 8153565ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 13:19:37,414 8159721ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 13:19:37,414 8159721ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 13:19:37,414 8159721ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 13:19:37,414 8159721ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 13:19:39,992 8162299ms MainViewModel          SetLesson          - || == Current Item : 2/93
DEBUG 2012-07-05 13:19:40,695 8163003ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 13:19:40,695 8163003ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 13:19:55,695 8178003ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 13:19:55,695 8178003ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 13:19:55,695 8178003ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :15
DEBUG 2012-07-05 13:19:55,695 8178003ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 13:19:55,695 8178003ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 13:20:02,945 8185253ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 13:20:02,945 8185253ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 13:20:02,945 8185253ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 13:20:02,945 8185253ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 13:20:05,649 8187956ms MainViewModel          SetLesson          - || == Current Item : 3/93
DEBUG 2012-07-05 13:20:06,321 8188628ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 13:20:06,321 8188628ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 13:20:21,321 8203628ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 13:20:21,321 8203628ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 13:20:21,321 8203628ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 13:20:21,321 8203628ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 13:20:21,321 8203628ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 13:20:28,446 8210753ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 13:20:28,446 8210753ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 13:20:28,446 8210753ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 13:20:28,446 8210753ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 13:20:32,899 8215206ms MainViewModel          SetLesson          - || == Current Item : 4/93
DEBUG 2012-07-05 13:20:33,633 8215941ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 13:20:33,633 8215941ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 13:20:48,634 8230941ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 13:20:48,634 8230941ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 13:20:48,634 8230941ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 13:20:48,634 8230941ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 13:20:48,634 8230941ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 13:20:53,899 8236207ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 13:20:53,899 8236207ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 13:20:53,899 8236207ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 13:20:53,899 8236207ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 13:20:56,196 8238504ms MainViewModel          SetLesson          - || == Current Item : 5/93
DEBUG 2012-07-05 13:20:56,821 8239129ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 13:20:56,837 8239144ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 13:21:01,352 8243660ms MainViewModel          eEnterExecute>b__0 - ||{*} === Fancy Ballon Mouse Enter Command Executed === 
INFO  2012-07-05 13:21:02,665 8244972ms MainViewModel          CancelExecute      - ||{*} === Cancel Command Executed === 
INFO  2012-07-05 13:21:02,681 8244988ms MainViewModel          nMouseLeaveExecute - ||{*} === Fancy Ballon Mouse Leave  Command Executed === 
INFO  2012-07-05 13:21:04,681 8246988ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 13:21:04,681 8246988ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 13:21:04,681 8246988ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :7
DEBUG 2012-07-05 13:21:04,681 8246988ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 13:21:04,681 8246988ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 13:21:05,196 8247504ms MainViewModel          oseTimerPopup>b__4 - || == Timer tick (_timerPopup) Status : False
This is FooterThis is HeaderINFO  2012-07-05 15:42:37,499 22094ms StudyConfigViewModel   InitialData        - || {*} === InitialData ===
INFO  2012-07-05 15:42:40,109 24703ms StudyConfigViewModel   OnOKExecute        - || {*} === OK Command Executed ===
INFO  2012-07-05 15:42:40,468 25062ms MainViewModel          Initialize         - || {*} === Initialize MainViewModel ===
DEBUG 2012-07-05 15:43:05,468 50063ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 15:43:05,468 50063ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 15:43:05,468 50063ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 15:43:05,468 50063ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 15:43:05,484 50078ms MainViewModel          SetLesson          - || == Current Item : 1/93
DEBUG 2012-07-05 15:43:06,000 50594ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 15:43:06,015 50610ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 15:43:07,937 52531ms MainViewModel          eEnterExecute>b__0 - ||{*} === Fancy Ballon Mouse Enter Command Executed === 
INFO  2012-07-05 15:43:09,969 54563ms MainViewModel          nMouseLeaveExecute - ||{*} === Fancy Ballon Mouse Leave  Command Executed === 
INFO  2012-07-05 15:43:21,984 66578ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 15:43:21,984 66578ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 15:43:21,984 66578ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :15
DEBUG 2012-07-05 15:43:21,984 66578ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 15:43:21,984 66578ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 15:43:34,984 79579ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 15:43:34,984 79579ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 15:43:34,984 79579ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 15:43:34,984 79579ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 15:43:35,063 79657ms MainViewModel          SetLesson          - || == Current Item : 2/93
DEBUG 2012-07-05 15:43:35,203 79797ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 15:43:35,203 79797ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 15:43:50,203 94798ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 15:43:50,203 94798ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 15:43:50,203 94798ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :15
DEBUG 2012-07-05 15:43:50,203 94798ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 15:43:50,203 94798ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 15:44:00,016 104610ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 15:44:00,016 104610ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 15:44:00,016 104610ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 15:44:00,016 104610ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 15:44:00,063 104657ms MainViewModel          SetLesson          - || == Current Item : 3/93
DEBUG 2012-07-05 15:44:00,188 104782ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 15:44:00,188 104782ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 15:44:01,750 106345ms MainViewModel          eEnterExecute>b__0 - ||{*} === Fancy Ballon Mouse Enter Command Executed === 
INFO  2012-07-05 15:44:02,485 107079ms MainViewModel          nMouseLeaveExecute - ||{*} === Fancy Ballon Mouse Leave  Command Executed === 
INFO  2012-07-05 15:44:04,485 109079ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 15:44:04,485 109079ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 15:44:04,485 109079ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :4
DEBUG 2012-07-05 15:44:04,485 109079ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 15:44:04,485 109079ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 15:44:27,485 132079ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 15:44:27,485 132079ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 15:44:27,485 132079ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 15:44:27,485 132079ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 15:44:27,548 132142ms MainViewModel          SetLesson          - || == Current Item : 4/93
DEBUG 2012-07-05 15:44:27,704 132298ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 15:44:27,704 132298ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 15:44:30,704 135298ms MainViewModel          eEnterExecute>b__0 - ||{*} === Fancy Ballon Mouse Enter Command Executed === 
INFO  2012-07-05 15:44:31,454 136048ms MainViewModel          ListenExecute      - ||{*} === Listen Command Executed === 
DEBUG 2012-07-05 15:44:31,532 136126ms MainViewModel          ListenExecute      - || == Listen with google translate : market
INFO  2012-07-05 15:44:33,891 138486ms MainViewModel          ListenExecute      - ||{*} === Listen Command Executed === 
